group,members,n,prevalence,B,alpha,f1_tree_baseline,f1_tree_rappor,f1_tree_dpseg,f1_logreg_baseline,f1_logreg_rappor,f1_logreg_dpseg,delta_tree_rappor,delta_tree_dpseg,delta_logreg_rappor,delta_logreg_dpseg,match_rappor,hamming_rappor,match_dpseg,hamming_dpseg,sim_rappor,sim_dpseg,leaves_base,leaves_rappor,leaves_dpseg,depth_base,depth_rappor,depth_dpseg,mi_baseline,mi_rappor,mi_dpseg,mi_ratio_rappor,mi_ratio_dpseg,epsilon,js_global
illicit,"marijuana,cocaine,crack,heroin,methamphetamine,inhalants,hallucinogens",173729,0.24872646478135488,30,0.7,0.46704049200237735,0.33486156289219576,0.3372,0.46702914422655706,0.33283195020746886,0.34682700598941946,-0.1321789291101816,-0.12984049200237735,-0.1341971940190882,-0.1202021382371376,0.002728387315877027,0.997271612684123,0.043867172435229584,0.9561328275647705,0.5902578796561605,0.02260327357755261,627,484,30,627,484,30,0.038761922583588224,0.001453626271407472,9.982567692160341e-05,0.03750139762218442,0.0025753541173385848,1.0,0.4409028347578777
nicotine,"tobacco,nicotine_vaping",115739,0.2595927042742723,30,0.7,0.4967758144209028,0.33057916584305197,0.30927284856571047,0.49712523956336974,0.3318938442211055,0.30927284856571047,-0.16619664857785083,-0.18750296585519233,-0.16523139534226422,-0.18785239099765927,0.002756201453269857,0.9972437985467302,0.03571829720318993,0.96428170279681,0.6432350718065004,0.02348178137651822,603,485,30,603,485,30,0.0581650287371821,0.0018964352221620211,0.00010187609551524056,0.03260438898313002,0.0017515008197720716,1.0,0.4409028347578777
prescription_misuse,"opioid_misuse,tranquilizer_misuse,sedative_misuse,stimulant_misuse,pain_reliever_misuse",173729,0.3195033644354138,30,0.7,0.477147235533069,0.38675528127225256,0.39816316739393665,0.47861176413562445,0.38805899927074267,0.39816316739393665,-0.09039195426081642,-0.07898406813913234,-0.09055276486488179,-0.0804485967416878,0.00299316751952754,0.9970068324804725,0.04942180062050665,0.9505781993794934,0.5942446043165468,0.022673964034401875,625,484,30,625,484,30,0.02312494244032078,0.0014362163901567725,0.00012224537883189206,0.06210680929750457,0.005286299810145444,1.0,0.4409028347578777
