drug,K_new,B,alpha,acc_baseline,acc_rappor,acc_dpseg,mi_baseline,mi_rappor,mi_dpseg,mi_ratio_rappor,mi_ratio_dpseg,privacy_utility_score,js_divergence,n,prevalence
stimulant_misuse,1500,30,0.7,0.0,0.0,0.0,0.01592775607778463,0.003006608760161481,8.91279064667086e-05,0.18876536942670621,0.005595760384039311,0.0,0.5403230178522054,173729,0.0796470364763511
stimulant_misuse,1000,30,0.7,0.0,0.0,0.0,0.012124752119584714,0.0020239616868186535,6.390346567001148e-05,0.16692808783689808,0.005270496669931116,0.0,0.5185541510238497,173729,0.0796470364763511
stimulant_misuse,500,30,0.7,0.0,0.0,0.0,0.007818417548869859,0.0010473800770769183,6.279855579335712e-05,0.13396317995683354,0.008032131233824236,0.0,0.4086522782623765,173729,0.0796470364763511
stimulant_misuse,200,30,0.7,0.0,0.0,0.0,0.003629660856643494,0.0005607402328029692,0.0001054801909479838,0.15448832685748778,0.02906061891565427,0.0,0.3110069354915299,173729,0.0796470364763511
stimulant_misuse,100,30,0.7,0.0,0.0,0.0,0.002304968259699506,0.00026496445484440386,9.185592748805517e-05,0.11495362408111717,0.039851276520410844,0.0,0.16819123240061928,173729,0.0796470364763511
stimulant_misuse,50,30,0.7,0.0,0.0,0.0,0.001254592194212697,0.00012682631381013133,4.995403122747322e-05,0.10108967232154631,0.039816947258165605,0.0,0.08411959626839256,173729,0.0796470364763511
stimulant_misuse,30,30,0.7,0.0,0.0,0.0,0.0005854983873083533,8.552092934179754e-05,8.552092934179754e-05,0.14606518343279032,0.14606518343279032,0.0,0.0693666781336821,173729,0.0796470364763511
