group,members,K_new,B,alpha,f1_baseline,f1_rappor,f1_dpseg,mi_baseline,mi_rappor,mi_dpseg,mi_ratio_rappor,mi_ratio_dpseg,privacy_utility_score,js_divergence,n,prevalence,epsilon,js_global
nicotine,"tobacco,nicotine_vaping",639,30,0.7,0.4967758144209028,0.34058136873426414,0.35060159234531757,0.0581650287371821,0.0023379450420075686,0.00014283774142635633,0.0401950294320586,0.0024557323279554583,0.2488345861772867,0.4089745229207209,115739,0.2595927042742723,3.0,0.4052837335586774
nicotine,"tobacco,nicotine_vaping",639,30,0.7,0.4967758144209028,0.34058136873426414,0.35060159234531757,0.0581650287371821,0.0023379450420075686,0.00014283774142635633,0.0401950294320586,0.0024557323279554583,0.2488345861772867,0.4089745229207209,115739,0.2595927042742723,3.0,0.4052837335586774
nicotine,"tobacco,nicotine_vaping",500,30,0.7,0.48436118711850135,0.34209320091673034,0.377040612414302,0.04884532494027799,0.0017829747803747064,0.00015283604478198883,0.0365024653342916,0.0031289799989836858,0.2718267053230167,0.3870624373210779,115739,0.2595927042742723,3.0,0.4052837335586774
nicotine,"tobacco,nicotine_vaping",200,30,0.7,0.4347638186611349,0.35055709804204377,0.29773036981344864,0.024800723587938486,0.000693037872544053,0.00011803398065181152,0.027944260178001546,0.00475929584204615,0.24218209833556154,0.22936572050391912,115739,0.2595927042742723,3.0,0.4052837335586774
nicotine,"tobacco,nicotine_vaping",100,30,0.7,0.4048957043527955,0.3395664275353797,0.35644942412749225,0.016369224450252063,0.00035800448951847847,0.00015520179109427016,0.021870583460230193,0.009481316085923685,0.31711307495500224,0.124045182236878,115739,0.2595927042742723,3.0,0.4052837335586774
nicotine,"tobacco,nicotine_vaping",50,30,0.7,0.40539183500057935,0.3342521060600179,0.3082846275164672,0.00940601574490652,0.000128105161856658,8.318818349872445e-05,0.013619492602489914,0.008844146741277988,0.2955919933908745,0.042939708819543745,115739,0.2595927042742723,3.0,0.4052837335586774
nicotine,"tobacco,nicotine_vaping",30,30,0.7,0.3900504987270982,0.3082849891225526,0.3082849891225526,0.006992898468965434,7.579474742316428e-05,7.579474742316428e-05,0.010838817088442263,0.010838817088442263,0.3000243731230543,0.02753314976883626,115739,0.2595927042742723,3.0,0.4052837335586774
