drug,K_new,B,alpha,acc_baseline,acc_rappor,acc_dpseg,mi_baseline,mi_rappor,mi_dpseg,mi_ratio_rappor,mi_ratio_dpseg,privacy_utility_score,js_divergence,n,prevalence,epsilon,js_global
pain_reliever_misuse,639,30,0.7,0.3726790450928382,0.36266700317049705,0.07120253164556962,0.019851978802733566,0.0014620019695250537,9.075827869259702e-05,0.07364515064481833,0.0045717497280472535,0.05069754022524857,0.4044573233576545,173729,0.22173039619176993,3,0.4052837335586774
pain_reliever_misuse,639,30,0.7,0.3726790450928382,0.36266700317049705,0.07120253164556962,0.019851978802733566,0.0014620019695250537,9.075827869259702e-05,0.07364515064481833,0.0045717497280472535,0.05069754022524857,0.4044573233576545,173729,0.22173039619176993,3,0.4052837335586774
pain_reliever_misuse,500,30,0.7,0.37383209791415273,0.36228381900023693,0.09864564382454012,0.01798333316084559,0.001168840093501561,5.896680040195536e-05,0.06499574261608138,0.003278969469927937,0.07146234035403877,0.3803864152199581,173729,0.22173039619176993,3,0.4052837335586774
pain_reliever_misuse,200,30,0.7,0.37111773995437797,0.3624387449882263,0.35853540977612314,0.010633688290719204,0.00045106048010988147,8.139108101440579e-05,0.042418064906374474,0.007654078132555543,0.29514484537562646,0.2147778129745767,173729,0.22173039619176993,3,0.4052837335586774
pain_reliever_misuse,100,30,0.7,0.3675229425422917,0.3599785842919026,0.1049820905242592,0.006577442855153931,0.00020573932678377978,7.458344703054672e-05,0.031279530862448654,0.011339277082750307,0.09439533384811453,0.11215338984000131,173729,0.22173039619176993,3,0.4052837335586774
pain_reliever_misuse,50,30,0.7,0.36334940436296026,0.18317545304777594,0.19612058435530366,0.00475994107146705,0.00011915503172420304,8.891927925853293e-05,0.025032879595603595,0.018680752119296158,0.18961803761828072,0.03429287012300582,173729,0.22173039619176993,3,0.4052837335586774
pain_reliever_misuse,30,30,0.7,0.36474991493705344,0.3560665175397527,0.3560665175397527,0.004154137341575107,9.484800640373987e-05,9.484800640373987e-05,0.022832178766573168,0.022832178766573168,0.3485896921433511,0.02144878510442841,173729,0.22173039619176993,3,0.4052837335586774
