drug,K_new,B,alpha,f1_baseline,f1_rappor,f1_dpseg,mi_baseline,mi_rappor,mi_dpseg,mi_ratio_rappor,mi_ratio_dpseg,privacy_utility_score,js_divergence,n,prevalence,epsilon,js_global
cocaine,100,30,0.7,0.05619350109943806,0.037198639254548145,0.036784060240562425,0.003167671012500452,0.0002689138135226738,8.382161686300911e-05,0.08489322674654977,0.02646159166536779,0.03136999445636136,0.17258740009446105,173729,0.019357735323405994,1.0,0.4409028347578777
cocaine,50,30,0.7,0.05049809484460359,0.038634816711502935,0.03698687713071499,0.001493650399688755,0.00015454885440765786,9.956543413226407e-05,0.10347056743657188,0.06665912863747192,0.03420564241889962,0.08130923774957821,173729,0.019357735323405994,1.0,0.4409028347578777
cocaine,30,30,0.7,0.05156537753222836,0.0378626563747671,0.0378626563747671,0.0011948707621762802,7.724563131579601e-05,7.7245631315796e-05,0.06464768723196852,0.06464768723196851,0.03543978632290382,0.06836581997949116,173729,0.019357735323405994,1.0,0.4409028347578777
crack,639,30,0.7,0.012479046377351461,0.005585005679666793,0.006357353241375288,0.00417744958071124,0.0014656649622682206,8.588665756706365e-05,0.3508516222519389,0.020559591661771976,0.004406765465282357,0.44263480583665477,173729,0.0028895578746208177,1.0,0.4409028347578777
crack,639,30,0.7,0.012479046377351461,0.005585005679666793,0.006357353241375288,0.00417744958071124,0.0014656649622682206,8.588665756706365e-05,0.3508516222519389,0.020559591661771976,0.004406765465282357,0.44263480583665477,173729,0.0028895578746208177,1.0,0.4409028347578777
crack,500,30,0.7,0.01170844327176781,0.006943849121303043,0.007032967032967033,0.0036215757427369667,0.0013272901943397004,0.0001418162680350998,0.3664952188288668,0.03915871932804688,0.004958229027752896,0.4184433582234952,173729,0.0028895578746208177,1.0,0.4409028347578777
crack,200,30,0.7,0.012292464878671775,0.005829128240821298,0.00539397915299949,0.0021859165332659847,0.0005477091204130285,5.5448096538125016e-05,0.25056268712817437,0.025366063019469386,0.004207696528206457,0.2819316024434609,173729,0.0028895578746208177,1.0,0.4409028347578777
crack,100,30,0.7,0.0125,0.006387359751229146,0.005306495882891125,0.0013665412230650415,0.00023579424316860377,7.795894221217483e-05,0.17254821090558567,0.05704836480330921,0.004525458726968791,0.17258740009446105,173729,0.0028895578746208177,1.0,0.4409028347578777
crack,50,30,0.7,0.016868512110726645,0.006014085621587402,0.005738488864598989,0.001125491013941168,0.00014355691589811742,9.134686498256108e-05,0.1275504771872141,0.08116178969984739,0.005306982188131432,0.08130923774957821,173729,0.0028895578746208177,1.0,0.4409028347578777
crack,30,30,0.7,0.01402049148755874,0.006586021505376344,0.006586021505376344,0.00102089289490052,0.00014401209519279993,0.00014401209519279993,0.14106484226911292,0.14106484226911292,0.006164575262715511,0.06836581997949116,173729,0.0028895578746208177,1.0,0.4409028347578777
heroin,639,30,0.7,0.01641382740611788,0.006133032694475761,0.006202424584155625,0.004382365129632597,0.0014631422133578398,8.786941226573453e-05,0.3338704489647363,0.020050682603231923,0.004299372619502643,0.44263480583665477,173729,0.003154338078271331,1.0,0.4409028347578777
heroin,639,30,0.7,0.01641382740611788,0.006133032694475761,0.006202424584155625,0.004382365129632597,0.0014631422133578398,8.786941226573453e-05,0.3338704489647363,0.020050682603231923,0.004299372619502643,0.44263480583665477,173729,0.003154338078271331,1.0,0.4409028347578777
heroin,500,30,0.7,0.01624246483590087,0.006069802731411229,0.006636145995211895,0.0038997303806653618,0.0012134213406114495,7.497761926572058e-05,0.3111551882221198,0.019226359760011948,0.004678470914427786,0.4184433582234952,173729,0.003154338078271331,1.0,0.4409028347578777
heroin,200,30,0.7,0.012135447249951067,0.006042980700230388,0.006494593418365639,0.0021508390749311363,0.0005800119751839595,5.972248377481847e-05,0.26966776917168006,0.02776706285045087,0.005066255801781032,0.2819316024434609,173729,0.003154338078271331,1.0,0.4409028347578777
heroin,100,30,0.7,0.01110774512773907,0.0057608791987946465,0.006502154328241284,0.001396369895011489,0.00019416849682245648,4.8585276621935844e-05,0.13905233671688325,0.034793987463856126,0.005545134057996432,0.17258740009446105,173729,0.003154338078271331,1.0,0.4409028347578777
heroin,50,30,0.7,0.010245559329584052,0.006663451843408882,0.00629546726357023,0.001038095078058747,0.00012895167217359885,7.02013445404285e-05,0.1242195198678144,0.06762515883584194,0.005822078498721015,0.08130923774957821,173729,0.003154338078271331,1.0,0.4409028347578777
heroin,30,30,0.7,0.011806093852483454,0.0062529681810986225,0.0062529681810986225,0.0008680529456334209,5.381449691291775e-05,5.381449691291775e-05,0.06199448683818376,0.06199448683818376,0.005852834360817212,0.06836581997949116,173729,0.003154338078271331,1.0,0.4409028347578777
methamphetamine,639,30,0.7,0.044291714394807176,0.016667425656906053,0.016065743688457836,0.008466845057088218,0.0015628620300369605,8.201851967867715e-05,0.18458611436718966,0.009687022630703914,0.011136389905094881,0.44263480583665477,173729,0.008593844435874264,1.0,0.4409028347578777
methamphetamine,639,30,0.7,0.044291714394807176,0.016667425656906053,0.016065743688457836,0.008466845057088218,0.0015628620300369605,8.201851967867715e-05,0.18458611436718966,0.009687022630703914,0.011136389905094881,0.44263480583665477,173729,0.008593844435874264,1.0,0.4409028347578777
methamphetamine,500,30,0.7,0.04114695340501792,0.01623654076226286,0.016807553512284343,0.0075386879110754266,0.0011243900193990716,7.850866610706351e-05,0.1491492992762281,0.010414102166468901,0.011849294802532455,0.4184433582234952,173729,0.008593844435874264,1.0,0.4409028347578777
methamphetamine,200,30,0.7,0.032661264995917344,0.017787401879277676,0.016827393431167015,0.004158560232062325,0.0005175365621724921,6.228181984487066e-05,0.12445089966048994,0.014976774741575327,0.013126592244931555,0.2819316024434609,173729,0.008593844435874264,1.0,0.4409028347578777
methamphetamine,100,30,0.7,0.029339009376977507,0.016959843016329103,0.017372600926538716,0.002947586148511135,0.0002464505927031849,8.959342571578235e-05,0.08361098888582795,0.030395524066713767,0.014815612827785133,0.17258740009446105,173729,0.008593844435874264,1.0,0.4409028347578777
