group,members,K_new,B,alpha,f1_baseline,f1_rappor,f1_dpseg,mi_baseline,mi_rappor,mi_dpseg,mi_ratio_rappor,mi_ratio_dpseg,privacy_utility_score,js_divergence,n,prevalence,epsilon,js_global
illicit,"marijuana,cocaine,crack,heroin,methamphetamine,inhalants,hallucinogens",30,30,0.7,0.3346879916098584,0.35756367857377513,0.35756367857377513,0.0036211629963585007,5.8484982788707326e-05,5.8484982788707326e-05,0.016150883803772643,0.016150883803772643,0.3512673671315707,0.0179245555703616,173729,0.24872646478135488,10.0,0.4003606511606134
nicotine,"tobacco,nicotine_vaping",50,30,0.7,0.40539183500057935,0.33115869521713026,0.3727724759875228,0.00940601574490652,0.00011474189271020417,5.817498070577313e-05,0.012198777444353992,0.0061848695859642415,0.3597661969679474,0.036152031872894806,115739,0.2595927042742723,10.0,0.4003606511606134
prescription_misuse,"opioid_misuse,tranquilizer_misuse,sedative_misuse,stimulant_misuse,pain_reliever_misuse",30,30,0.7,0.427595064446585,0.43493940862821134,0.43493940862821134,0.0034370182485666707,7.357325255287375e-05,7.357325255287375e-05,0.02140612799584517,0.02140612799584517,0.42728059387908857,0.0179245555703616,173729,0.3195033644354138,10.0,0.4003606511606134
