drug,K_new,B,alpha,acc_baseline,acc_rappor,acc_dpseg,mi_baseline,mi_rappor,mi_dpseg,mi_ratio_rappor,mi_ratio_dpseg,privacy_utility_score,js_divergence,n,prevalence,epsilon,js_global
marijuana,639,30,0.7,0.3987220008245156,0.016281800391389434,0.1142892368388608,0.039295271960494954,0.0014201781417203473,0.0001112517927746397,0.03614119640520892,0.002831175030077038,0.08137608379984664,0.4044573233576545,173729,0.2363278439408504,3,0.4052837335586774
marijuana,639,30,0.7,0.3987220008245156,0.016281800391389434,0.1142892368388608,0.039295271960494954,0.0014201781417203473,0.0001112517927746397,0.03614119640520892,0.002831175030077038,0.08137608379984664,0.4044573233576545,173729,0.2363278439408504,3,0.4052837335586774
marijuana,500,30,0.7,0.3987103157679251,0.3821514938762774,0.1370113890001717,0.033961587639407334,0.0012278581779233658,7.24505036771711e-05,0.03615432208176924,0.0021333073249232655,0.0992558224925298,0.3803864152199581,173729,0.2363278439408504,3,0.4052837335586774
marijuana,200,30,0.7,0.3882672037160351,0.3798192097613952,0.22653971521701835,0.016369444194309746,0.0005011173341919927,0.0001020787904090336,0.030612971842146498,0.006235935026096834,0.18648654329823477,0.2147778129745767,173729,0.2363278439408504,3,0.4052837335586774
marijuana,100,30,0.7,0.3954599089734225,0.03835780641294576,0.07440005500928282,0.011052527670744132,0.00025133053194420203,8.79014515247599e-05,0.0227396428610145,0.00795306323977217,0.0668972964421628,0.11215338984000131,173729,0.2363278439408504,3,0.4052837335586774
marijuana,50,30,0.7,0.3702213279678068,0.38103489013152714,0.19007064744024002,0.0047273498041412836,0.00016851348481872246,9.919080550288301e-05,0.03564650212072316,0.020982328283806972,0.18376869156763634,0.03429287012300582,173729,0.2363278439408504,3,0.4052837335586774
marijuana,30,30,0.7,0.3307784130175284,0.3748332888770339,0.3748332888770339,0.003614835143632553,7.91228182137409e-05,7.912281821374084e-05,0.02188836145214364,0.021888361452143623,0.36696239140243586,0.02144878510442841,173729,0.2363278439408504,3,0.4052837335586774
cocaine,639,30,0.7,0.04237214927436075,0.037979014598540146,0.037857747838247746,0.01013308479996462,0.001604318502767653,6.889076020219048e-05,0.15832478800268746,0.0067985970276722655,0.026955427700530433,0.4044573233576545,173729,0.019357735323405994,3,0.4052837335586774
cocaine,639,30,0.7,0.04237214927436075,0.037979014598540146,0.037857747838247746,0.01013308479996462,0.001604318502767653,6.889076020219048e-05,0.15832478800268746,0.0067985970276722655,0.026955427700530433,0.4044573233576545,173729,0.019357735323405994,3,0.4052837335586774
cocaine,500,30,0.7,0.04237214927436075,0.03812305591381534,0.03864168618266979,0.008858294207835111,0.0011974575408888672,7.464731143113581e-05,0.135179247019107,0.008426826844959686,0.027993383415405765,0.3803864152199581,173729,0.019357735323405994,3,0.4052837335586774
cocaine,200,30,0.7,0.042332304112408826,0.008191126279863481,0.03761965325657675,0.004511599967280672,0.0004517937116903185,5.770435400580441e-05,0.10014046346459066,0.012790219528391655,0.030968340757277286,0.2147778129745767,173729,0.019357735323405994,3,0.4052837335586774
cocaine,100,30,0.7,0.044691929418571016,0.0381702863732462,0.038501602564102566,0.003167671012500452,0.00026424244355456296,9.523985668474566e-05,0.08341852500205788,0.030066208362201904,0.034618967955168084,0.11215338984000131,173729,0.019357735323405994,3,0.4052837335586774
cocaine,50,30,0.7,0.045279033695257584,0.028565598857376046,0.03786602168870561,0.001493650399688755,0.00012149136274801855,7.738534653480857e-05,0.08133855336786625,0.051809544288900555,0.03661054115571956,0.03429287012300582,173729,0.019357735323405994,3,0.4052837335586774
cocaine,30,30,0.7,0.0492091388400703,0.031927815373937185,0.031927815373937185,0.0011948707621762802,7.107280777578865e-05,7.107280777578865e-05,0.059481585812962784,0.059481585812962784,0.03125738249389863,0.02144878510442841,173729,0.019357735323405994,3,0.4052837335586774
crack,639,30,0.7,0.006547579812361304,0.0024509803921568627,0.0056662720974909285,0.00417744958071124,0.001452648019903946,6.406304252671101e-05,0.34773561998481917,0.01533544362151316,0.004034492186593821,0.4044573233576545,173729,0.0028895578746208177,3,0.4052837335586774
crack,639,30,0.7,0.006547579812361304,0.0024509803921568627,0.0056662720974909285,0.00417744958071124,0.001452648019903946,6.406304252671101e-05,0.34773561998481917,0.01533544362151316,0.004034492186593821,0.4044573233576545,173729,0.0028895578746208177,3,0.4052837335586774
crack,500,30,0.7,0.006660344485367091,0.007547169811320755,0.005634897503157486,0.0036215757427369667,0.0011691457079090752,8.488334321363299e-05,0.32282790447052917,0.023438234968263656,0.004082116022751203,0.3803864152199581,173729,0.0028895578746208177,3,0.4052837335586774
crack,200,30,0.7,0.0068181287505545566,0.005726413583213199,0.005953857603572314,0.0021859165332659847,0.0004858103685933661,0.00010554696862196105,0.22224561697582995,0.04828499488233569,0.004901190604554545,0.2147778129745767,173729,0.0028895578746208177,3,0.4052837335586774
