drug,K_new,B,alpha,acc_baseline,acc_rappor,acc_dpseg,mi_baseline,mi_rappor,mi_dpseg,mi_ratio_rappor,mi_ratio_dpseg,privacy_utility_score,js_divergence,n,prevalence,epsilon,js_global
cocaine,50,30,0.7,0.045279033695257584,0.03868050228126135,0.038271581026902445,0.001493650399688755,0.00015454885440765786,9.956543413226407e-05,0.10347056743657188,0.06665912863747192,0.03539374278032923,0.08130923774957821,173729,0.019357735323405994,1,0.4409028347578777
cocaine,30,30,0.7,0.0492091388400703,0.037378415933302454,0.037378415933302454,0.0011948707621762802,7.724563131579601e-05,7.7245631315796e-05,0.06464768723196852,0.06464768723196851,0.03498653292186003,0.06836581997949116,173729,0.019357735323405994,1,0.4409028347578777
crack,639,30,0.7,0.006547579812361304,0.0,0.005671990023733859,0.00417744958071124,0.0014656649622682206,8.588665756706365e-05,0.3508516222519389,0.020559591661771976,0.003931688047997978,0.44263480583665477,173729,0.0028895578746208177,1,0.4409028347578777
crack,639,30,0.7,0.006547579812361304,0.0,0.005671990023733859,0.00417744958071124,0.0014656649622682206,8.588665756706365e-05,0.3508516222519389,0.020559591661771976,0.003931688047997978,0.44263480583665477,173729,0.0028895578746208177,1,0.4409028347578777
crack,500,30,0.7,0.006660344485367091,0.005305039787798408,0.006122448979591836,0.0036215757427369667,0.0013272901943397004,0.0001418162680350998,0.3664952188288668,0.03915871932804688,0.00431631544826703,0.4184433582234952,173729,0.0028895578746208177,1,0.4409028347578777
crack,200,30,0.7,0.0068181287505545566,0.005771427426304082,0.005946439569307877,0.0021859165332659847,0.0005477091204130285,5.5448096538125016e-05,0.25056268712817437,0.025366063019469386,0.004638655883023325,0.2819316024434609,173729,0.0028895578746208177,1,0.4409028347578777
crack,100,30,0.7,0.007576173483392808,0.005726184279021343,0.00350754121360926,0.0013665412230650415,0.00023579424316860377,7.795894221217483e-05,0.17254821090558567,0.05704836480330921,0.002991283390326981,0.17258740009446105,173729,0.0028895578746208177,1,0.4409028347578777
crack,50,30,0.7,0.008758912736617322,0.005822187254130606,0.005736473434664689,0.001125491013941168,0.00014355691589811742,9.134686498256108e-05,0.1275504771872141,0.08116178969984739,0.0053051183088044665,0.08130923774957821,173729,0.0028895578746208177,1,0.4409028347578777
crack,30,30,0.7,0.009963179553822829,0.006114338122898196,0.006114338122898196,0.00102089289490052,0.00014401209519279993,0.00014401209519279993,0.14106484226911292,0.14106484226911292,0.00572307538162871,0.06836581997949116,173729,0.0028895578746208177,1,0.4409028347578777
heroin,639,30,0.7,0.007153515316422365,0.0,0.005158264947245018,0.004382365129632597,0.0014631422133578398,8.786941226573453e-05,0.3338704489647363,0.020050682603231923,0.003575586091764566,0.44263480583665477,173729,0.003154338078271331,1,0.4409028347578777
