group,members,K_new,B,alpha,acc_baseline,acc_rappor,acc_dpseg,mi_baseline,mi_rappor,mi_dpseg,mi_ratio_rappor,mi_ratio_dpseg,privacy_utility_score,js_divergence,n,prevalence,epsilon
illicit,"marijuana,cocaine,crack,heroin,methamphetamine,inhalants,hallucinogens",1500,30,0.7,0.001539882968894364,0.0,0.0,0.04264200976660754,0.0030939847236482626,6.835067569529833e-05,0.07255719748160476,0.0016028952685251468,0.0,0.5403230178522054,173729,0.24872646478135488,3
illicit,"marijuana,cocaine,crack,heroin,methamphetamine,inhalants,hallucinogens",1000,30,0.7,0.0,0.0,0.0,0.032108761185175035,0.0023188972068883366,5.805361554902513e-05,0.07222007705357991,0.0018080303757040965,0.0,0.5185541510238497,173729,0.24872646478135488,3
illicit,"marijuana,cocaine,crack,heroin,methamphetamine,inhalants,hallucinogens",500,30,0.7,0.0,0.0,0.0,0.022332675457628424,0.0010578525763972613,3.985112750760737e-05,0.04736792859432875,0.0017844314078363133,0.0,0.4086522782623765,173729,0.24872646478135488,3
illicit,"marijuana,cocaine,crack,heroin,methamphetamine,inhalants,hallucinogens",200,30,0.7,0.0,0.0,0.0,0.012784435002267145,0.0004953790473344622,0.00010344815543441438,0.038748606977673516,0.008091726808112307,0.0,0.3110069354915299,173729,0.24872646478135488,3
illicit,"marijuana,cocaine,crack,heroin,methamphetamine,inhalants,hallucinogens",100,30,0.7,0.0,0.0,0.0,0.007221051908923906,0.00025259718507292294,7.221531146261312e-05,0.03498066324114895,0.010000663666933087,0.0,0.16819123240061928,173729,0.24872646478135488,3
illicit,"marijuana,cocaine,crack,heroin,methamphetamine,inhalants,hallucinogens",50,30,0.7,0.0,0.0,0.0,0.005754811010871068,0.00013507987666382972,7.828187667606619e-05,0.023472513069266468,0.013602857944107738,0.0,0.08411959626839256,173729,0.24872646478135488,3
illicit,"marijuana,cocaine,crack,heroin,methamphetamine,inhalants,hallucinogens",30,30,0.7,0.0,0.0,0.0,0.004015980655049023,6.869872031567198e-05,6.869872031567198e-05,0.0171063374593953,0.0171063374593953,0.0,0.0693666781336821,173729,0.24872646478135488,3
