drug,K_new,B,alpha,acc_baseline,acc_rappor,acc_dpseg,mi_baseline,mi_rappor,mi_dpseg,mi_ratio_rappor,mi_ratio_dpseg,privacy_utility_score,js_divergence,n,prevalence,epsilon,js_global
inhalants,639,30,0.7,0.026549218959023648,0.007194244604316547,0.012979351032448377,0.005385106667635345,0.0014193896346157775,4.8717905412151924e-05,0.2635768838426827,0.009046785592000993,0.009252959809395037,0.40272424173611265,173729,0.012467693937108946,10,0.4003606511606134
inhalants,639,30,0.7,0.026549218959023648,0.007194244604316547,0.012979351032448377,0.005385106667635345,0.0014193896346157775,4.8717905412151924e-05,0.2635768838426827,0.009046785592000993,0.009252959809395037,0.40272424173611265,173729,0.012467693937108946,10,0.4003606511606134
inhalants,500,30,0.7,0.026570945248999462,0.006243496357960458,0.020704845814977973,0.0047028620549306255,0.0012006124586760687,4.8791370964087466e-05,0.2552939985593049,0.010374825030841184,0.015018979808239172,0.3785787103608479,173729,0.012467693937108946,10,0.4003606511606134
inhalants,200,30,0.7,0.026072945656950345,0.024554941682013505,0.024547094345541528,0.0022319845390891342,0.00048292095353309327,8.503596499385605e-05,0.21636393311674632,0.03809881453236184,0.02027315118385327,0.21081790013445373,173729,0.012467693937108946,10,0.4003606511606134
inhalants,100,30,0.7,0.027659132362108374,0.01090909090909091,0.003215434083601286,0.0016202536035315723,0.00019001334752489552,6.02747626767278e-05,0.11727383115256433,0.037200820010738087,0.002915625013638003,0.10282840507984028,173729,0.012467693937108946,10,0.4003606511606134
inhalants,50,30,0.7,0.028409660286601864,0.024646082258764145,0.024545763457194825,0.0009287244934430101,0.00015296928698527412,7.294703689562655e-05,0.16470900473204853,0.07854540007359334,0.02381980115612408,0.030477261179155557,173729,0.012467693937108946,10,0.4003606511606134
inhalants,30,30,0.7,0.029675442578302316,0.022286062505440934,0.022286062505440934,0.0007377620424283759,9.59272819080789e-05,9.59272819080789e-05,0.13002469141991918,0.13002469141991918,0.02189362893692416,0.0179245555703616,173729,0.012467693937108946,10,0.4003606511606134
