group,members,K_new,B,alpha,acc_baseline,acc_rappor,acc_dpseg,mi_baseline,mi_rappor,mi_dpseg,mi_ratio_rappor,mi_ratio_dpseg,privacy_utility_score,js_divergence,n,prevalence
illicit,"marijuana,cocaine,crack,heroin,methamphetamine,inhalants,hallucinogens",30,30,0.7,0.7512807229609164,0.7512807229609164,0.7512807229609164,0.004015980655049023,6.869872031567198e-05,6.869872031567198e-05,0.0171063374593953,0.0171063374593953,0.7025473472505176,0.0693666781336821,173729,0.24872646478135488
nicotine,"tobacco,nicotine_vaping",30,30,0.7,0.7403951385288866,0.7403951385288866,0.7403951385288866,0.010552427257762448,6.830908998629761e-05,6.830908998629761e-05,0.006473305934049336,0.006473305934049336,0.6909658219561301,0.07153655796291306,115739,0.2595927042742723
prescription_misuse,"opioid_misuse,tranquilizer_misuse,sedative_misuse,stimulant_misuse,pain_reliever_misuse",30,30,0.7,0.680634701356511,0.6805003933306472,0.6805003933306472,0.0023473950675974957,5.7117468951066e-05,5.7117468951066e-05,0.02433227782553211,0.02433227782553211,0.636358329883903,0.0693666781336821,173729,0.3195033644354138
