group,members,n,prevalence,B,alpha,acc_tree_baseline,acc_tree_rappor,acc_tree_dpseg,acc_logreg_baseline,acc_logreg_rappor,acc_logreg_dpseg,delta_tree_rappor,delta_tree_dpseg,delta_logreg_rappor,delta_logreg_dpseg,match_rappor,hamming_rappor,match_dpseg,hamming_dpseg,sim_rappor,sim_dpseg,leaves_base,leaves_rappor,leaves_dpseg,depth_base,depth_rappor,depth_dpseg,mi_baseline,mi_rappor,mi_dpseg,mi_ratio_rappor,mi_ratio_dpseg,epsilon,js_global
illicit,"marijuana,cocaine,crack,heroin,methamphetamine,inhalants,hallucinogens",173729,0.24872646478135488,30,0.7,0.4153650038242543,0.026736413833188026,0.3832817884598392,0.46702914422655706,0.3285520550803255,0.3325356514944325,-0.38862858999106625,-0.03208321536441511,-0.13847708914623158,-0.13449349273212458,0.002843509143551163,0.9971564908564489,0.04391897725768294,0.9560810227423171,1.0,1.0,5,5,5,5,5,5,0.038761922583588224,0.0014363025405733248,6.652475526975656e-05,0.03705447111081777,0.0017162398259864206,1,0.4409028347578777
nicotine,"tobacco,nicotine_vaping",115739,0.2595927042742723,30,0.7,0.4377513087019194,0.009809264305177113,0.17637074754630655,0.49712523956336974,0.34648553766313056,0.29736142748671224,-0.4279420443967423,-0.26138056115561287,-0.15063970190023918,-0.1997638120766575,0.002730281063427194,0.9972697189365728,0.035873819542245916,0.9641261804577541,1.0,1.0,5,5,5,5,5,5,0.0581650287371821,0.002365304217778973,0.00013482727808675514,0.04066540100008492,0.002318012747762412,1,0.4409028347578777
prescription_misuse,"opioid_misuse,tranquilizer_misuse,sedative_misuse,stimulant_misuse,pain_reliever_misuse",173729,0.3195033644354138,30,0.7,0.4872345648705045,0.016662755221778926,0.4646804110385833,0.47861176413562445,0.3874166764121155,0.39725935078063573,-0.4705718096487256,-0.022554153831921164,-0.09119508772350893,-0.08135241335498872,0.002964387062609006,0.997035612937391,0.049726873463843115,0.9502731265361569,1.0,1.0,5,5,5,5,5,5,0.02312494244032078,0.0014916934511058997,7.146163332530028e-05,0.06450582330985502,0.0030902404842616765,1,0.4409028347578777
